"User-ID";"Location";"Age"
"5623";"toulouse, n/a, france";"23"
"5627";"san jose, california, usa";"22"
"5630";"milano, lombardia, italy";"29"
"5634";"logroño, la rioja, spain";"25"
"5635";"new york, new york, usa";"26"
"5636";"lynchburg, virginia, usa";NULL
"5638";"binghamton, new york, usa";NULL
"5639";"roma, lazio, italy";"34"
"5644";"paris, ile de france, france";"23"
"5649";"rome, ,";NULL
"5650";"rome, , italy";"47"
"5651";"worcester, massachusetts, usa";"64"
"5653";"sydney, new south wales, australia";"13"
"5655";"adelaide, south australia, australia";"53"
"5664";"magreta (mo), emilia romagna, italy";"26"
"5665";"orlando, florida, usa";"40"
"5666";"bridgend, wales, united kingdom";NULL
"5669";"chicago, illinois, usa";NULL
"5673";"portland, oregon, usa";NULL
"5674";"jackson, new jersey, usa";"15"
"5677";"hinsdale, illinois, usa";NULL
"5678";"seattle, washington, usa";NULL
"5680";"brookfield, wisconsin, usa";NULL
"5683";"lancaster, pennsylvania, usa";"16"
"5690";"wien, vienna, austria";"24"
"5692";"anchorage, , usa";NULL
"5693";"monroe, ohio, usa";NULL
"5694";"lake forest, california, usa";"43"
"5697";"brisbane, queensland, australia";NULL
"5700";"terre haute, indiana, usa";NULL
"5702";"sydney, new south wales, australia";"14"
"5703";"gambier, ohio, usa";NULL
"5704";"mapleton, queensland, australia";"45"
"5705";"rayleigh, england, united kingdom";NULL
"5709";"bayan lepas, penang, malaysia";"15"
"5710";"austin, texas, usa";"28"
"5715";"silver spring, maryland, usa";NULL
"5721";"london, n/a, united kingdom";NULL
"5722";"providence, rhode island, usa";"23"
"5724";"boston, massachusetts, usa";"24"
"5725";"glasgow, scotland, united kingdom";NULL
"5726";"sheffield, derbyshire, united kingdom";"57"
"5727";"plymouth, minnesota, usa";NULL
"5728";"cullowhee, north carolina, usa";"22"
"5730";"ottawa, ontario, canada";"20"
"5733";"toronto, ontario, canada";NULL
"5737";"newcastle, washington, usa";"44"
"5738";"vancouver, british columbia, canada";NULL
"5741";"redlands, california, usa";"20"
"5742";"portland, maine, usa";"40"
"5743";"scottsdale, arizona, usa";"43"
"5746";"los angeles, california, usa";NULL
"5747";"miranda de ebro, burgos, spain";"16"
"5749";"barcelona, catalunya, spain";"18"
"5750";"north vancouver, british columbia, canada";NULL
"5755";"gland, vaud, switzerland";"58"
"5756";"welshpool, west australia, australia";"36"
"5757";"zarautz, gipuzkoa, spain";"37"
"5760";"springfield, ,";"19"
"5761";"seattle, washington, usa";NULL
"5765";"vilanova i la geltrú, catalunya, spain";"16"
"5766";"powder springs, georgia, usa";"40"
"5767";"helsinki, na, finland";NULL
"5768";"boise, idaho, usa";NULL
"5769";"christchurch, canterbury,";"25"
"5770";"london, england, united kingdom";"37"
"5772";"milano, lombardia, italy";NULL
"5774";"dallas, texas, usa";"32"
"5775";"melbourne, florida, usa";"34"
"5776";"hayward, california, usa";"26"
"5777";"the san francisco bay area, california, usa";"2"
"5782";"stillwater, minnesota, usa";"62"
"5783";"fullerton, california, usa";"32"
"5784";"halifax, nova scotia, canada";"60"
"5788";"crewe, england, united kingdom";"30"
"5790";"middlesbrough, england, united kingdom";"34"
"5791";"san francisco, california, usa";NULL
"5792";"toronto, ontario,";"16"
"5794";"toronto, ontario, canada";"19"
"5801";"kingston, ontario, canada";"14"
"5803";"mainz, rheinland-pfalz, germany";"35"
"5807";"peachland, ,";NULL
"5809";"margate, new jersey, usa";NULL
"5815";"rockville, maryland, usa";NULL
"5816";"rennes, bretagne, france";"19"
"5817";"kansas city, kansas, usa";NULL
"5820";"bismarck, north dakota, usa";"12"
"5821";"bilbao, bizkaia, spain";"36"
"5829";"dortmund, nordrhein-westfalen, germany";"36"
"5830";"sacramento, california, usa";"19"
"5831";"apple valley, minnesota, usa";"43"
"5832";"kigali, n/a, rwanda";"56"
"5834";"aachen, nordrhein-westfalen, germany";"26"
"5843";"glenwood, illinois, usa";"20"
"5850";"seattle, ,";NULL
"5855";"victoria, british columbia, canada";NULL
"5857";"milano, lombardia, italy";NULL
"5860";"sparta, illinois, usa";"41"
"5861";"rowland heights, california, usa";"17"
"5866";"rimersburg, pennsylvania, usa";NULL
"5867";"new orleans, louisiana, usa";"24"
"5868";"lacey, washington, usa";"47"
"5869";"cambridge, east anglia, united kingdom";NULL
"5872";"paris, n/a, france";"26"
"5875";"harrisburg, pennsylvania, usa";"15"
"5878";"wagga, new south wales, australia";NULL
"5882";"vancouver, british columbia, canada";NULL
"5887";"guatemala, guatemala, guatemala";"21"
"5892";"norfolk, virginia, usa";"29"
"5896";"santa clarita, california, usa";NULL
"5899";"ulm, baden-wuerttemberg, germany";"25"
"5900";"bellingham, washington, usa";"19"
"5902";"columbia, illinois, usa";"49"
"5903";"vienna, vienna, austria";"25"
"5904";"alexandria, virginia, usa";"37"
"5905";"mississauga, ontario, canada";"57"
"5911";"stockach, baden-wuerttemberg, germany";NULL
"5912";"lisboa, n/a, portugal";"24"
"5913";"pittsburgh, pennsylvania, usa";"65"
"5916";"vermont, victoria, australia";"31"
"5919";"edmonton, alberta, canada";NULL
"5920";"albany, oregon, usa";"35"
"5921";"melbourne, victoria, australia";NULL
"5922";"bozeman, montana, usa";"19"
"5923";"montville, new jersey, usa";NULL
"5925";"pittsburgh, pennsylvania, usa";NULL
"5932";"honolulu, hawaii, usa";NULL
"5937";"joliette, quebec, canada";"34"
"5942";"harrisburg, missouri, usa";NULL
"5946";"fountain valley, california, usa";NULL
"5948";"dallas, texas, usa";NULL
"5951";"barcelona, barcelona, spain";"48"
"5955";"shasta lake, california, usa";NULL
"5956";"indianapolis, indiana, usa";"27"
"5958";"regina, saskatchewan, canada";"37"
"5962";"descanso, california, usa";NULL
"5963";"san diego, california, usa";"38"
"5964";"needham, massachusetts, usa";"26"
"5968";"copenhagen k, n/a, denmark";"38"
"5969";"heuchelheim, hessen, germany";"21"
"5971";"lisboa, lisboa, portugal";"34"
"5975";"manchester, new hampshire, usa";NULL
"5981";"new westminster, british columbia, canada";NULL
"5982";"stafford, texas, usa";NULL
"5983";"monterrey, nuevo leon, mexico";"22"
"5984";"mt. airy, maryland, usa";"42"
"5988";"grand prairie, texas, usa";"49"
"5990";"boise, idaho, usa";"43"
"276725";"tyler, texas, usa";NULL
"276726";"seattle, washington, usa";NULL
"276727";"h, new south wales, australia";"16"
"276729";"rijeka, n/a, croatia";"16"
"276733";"paris, n/a, france";"37"
"276736";"salzburg, salzburg, austria";NULL
"276737";"sydney, new south wales, australia";"14"
"276744";"torrance, california, usa";NULL
"276745";"berlin, berlin, germany";"27"
"276746";"fort worth, ,";NULL
"276747";"iowa city, iowa, usa";"25"
"276748";"jubail ind.-city, eastern province, saudi arabia";"39"
"276751";"zuerich, zh, switzerland";NULL
"276754";"alberta beach, alberta, canada";"19"
"276755";"frankfurt am main, hessen, germany";"32"
"276760";"santander, n/a, spain";"25"
"276762";"duisburg, nordrhein-westfalen, germany";"25"
"276765";"renesse, zeeland, netherlands";NULL
"276768";"maastricht, limburg, netherlands";"23"
"276772";"bonn, nordrhein-westfalen, germany";NULL
"276774";"bern, bern, switzerland";"28"
"276780";"vva. de la serena, badajoz, spain";"18"
"276786";"madrid, madrid, spain";"34"
"276788";"mentone, california, usa";NULL
"276796";"manchester, england, united kingdom";"21"
"276798";"mannheim, baden-wuerttemberg, germany";"31"
"276800";"dunedin, otago, new zealand";"23"
"276803";"almada, almada, portugal";"22"
"276804";"st. louis, missouri, usa";"14"
"276806";"genova, ,";"28"
"276808";"phoenix, arizona, usa";"25"
"276811";"huntley, illinois, usa";"19"
"276812";"cervo, imperia, italy";NULL
"276813";"sitges, barcelona, spain";"29"
"276814";"bundaberg, queensland, australia";"39"
"276817";"telford, england, united kingdom";"23"
"276820";"scarbrough, ontario, canada";"19"
"276822";"calgary, alberta, canada";"11"
"276827";"frankfurt (oder), brandenburg, germany";"20"
"276828";"paris, paris, france";NULL
"276830";"ottawa, ontario, canada";NULL
"276832";"epsom, new hampshire, usa";NULL
"276833";"fredericton, new brunswick, canada";"14"
"276835";"bitterfeld, sachsen-anhalt, germany";NULL
"276837";"columbia, missouri, usa";NULL
"276838";"valencia, valencia, spain";"22"
"276840";"---------, dc, usa";"16"
"276842";"leudelange, kanton esch, luxembourg";"14"
"276847";"köln, nordrhein-westfalen, germany";"27"
"276848";"köln, nordrhein-westfalen, germany";"41"
"276850";"toronto, ontario, canada";"16"
"276852";"canberra, australian capital territory, australia";"18"
"276853";"lugo, galiza, spain";"17"
"276854";"dandenong north, victoria, australia";"22"
"276856";"mirecourt, lorraine, france";NULL
"276857";"blanes, girona, spain";"19"
"276859";"ottawa, ontario, canada";NULL
"276861";"zauggenried, bern, switzerland";"17"
"276862";"calgary, alberta, canada";NULL
"276863";"campinas, são paulo, brazil";"33"
"276866";"mönchengladbach, nordrhein-westfalen, germany";"27"
"276869";"bloomington, indiana, usa";"31"
"276870";"amsterdam, noord holland, netherlands";"36"
"276872";"são paulo, são paulo, brazil";"43"
"276873";"norwich, england, united kingdom";"26"
"276875";"roma, lazio, italy";NULL
"276878";"albany, california, usa";NULL
"276879";"vedano olona, lombardia, italy";NULL
"276884";"badalona, catalunya, spain";"22"
"276887";"arlington, massachusetts, usa";NULL
"276888";"frosinone, lazio, italy";NULL
"276889";"akron, ohio, usa";"32"
"276890";"dorset, england, united kingdom";"0"
"276896";"mena, arkansas, usa";"14"
"276904";"battle ground, washington, usa";NULL
"276905";"toronto, ontario, canada";"22"
"276911";"sevilla, sevilla, spain";"20"
"276912";"st james, western australia, australia";"28"
"276915";"painesville, ohio, usa";NULL
"276916";"denver, colorado, usa";NULL
"276925";"barcelona, barcelona, spain";"22"
"276927";"croydon, england, united kingdom";"26"
"276928";"highland, california, usa";"10"
"276929";"collex, geneva, switzerland";"35"
"276934";"firenze, toscana, italy";NULL
"276936";"kitzbuehel, tirol, austria";"32"
"276939";"poissy, yvelines, france";"23"
"276943";"berlin, berlin, germany";"21"
"276946";"milano, lombardia, italy";NULL
"276949";"bolligen, bern,";"24"
"276950";"lecco, lombardia, italy";"22"
"276953";"petaling jaya, selangor, malaysia";"18"
"276954";"freiburg, baden-wuerttemberg, germany";"43"
"276957";"iowa city, iowa, usa";NULL
"276959";"rankweil, vorarlberg, austria";"52"
"276963";"chichester, england, united kingdom";"36"
"276964";"villa ridge, missouri, usa";"34"
"276965";"lisbon, estremadura, portugal";"29"
"276975";"bern, bern, switzerland";NULL
"276981";"el masnou, catalunya, spain";"45"
"276984";"yarmouth, nova scotia, canada";"11"
"276986";"haysville, kansas, usa";"28"
"276988";"sarnia, ontario, canada";NULL
"276989";"edson, alberta, canada";NULL
"276990";"bologna, emilia romagna, italy";"22"
"276992";"brentwood, western australia, australia";"23"
"276994";"wien, wien, austria";"25"
"276997";"vancouver, british columbia, canada";"37"
"276998";"saint charles, missouri, usa";"46"
"277002";"york, north yorkshire, united kingdom";"36"
"277007";"perugia, umbria, italy";"18"
"277009";"calgary, alberta, canada";"30"
"277010";"m?nchen, bayern, germany";"36"
"277012";"upland, california, usa";"60"
"277018";"lorraine, new york, usa";"21"
"277019";"orihuela, alicante, spain";"26"
"277022";"barcelona, catalunya, spain";"32"
"277023";"klamath falls, oregon, usa";"23"
"277028";"ripley, new york, usa";NULL
"277031";"seymour, connecticut, usa";NULL
"277032";"weston, wisconsin, usa";NULL
"277035";"l?neburg, niedersachsen, germany";NULL
"277036";"lisboa, lisboa, portugal";"21"
"277040";"barcelona, barcelona, spain";"27"
"277042";"hiram, georgia, usa";NULL
"277048";"augsburg, bayern, germany";"26"
"277051";"cologne, nordrhein-westfalen, germany";"18"
"277052";"turuku, varsinais-suomi, finland";"26"
"277053";"auckland, n/a, new zealand";"14"
"277056";"karlsruhe, baden-w?rttemberg, germany";"24"
"277058";"cerdanyola del valles, barcelona, spain";"30"
"277064";"nepean, ontario, canada";"18"
"277065";"ann arbor, michigan, usa";"34"
"277072";"london, england, united kingdom";NULL
"277073";"winnipeg, manitoba, canada";"20"
"277074";"saint-jean-sur-richelieu, quebec, canada";"30"
"277075";"bern, bern, switzerland";"29"
"277079";"berlin, berlin, germany";NULL
"277085";"sydney, australian capital territory, australia";"25"
"277087";"barcelona, cataluña, spain";"29"
"277090";"moenchengladbach, nordrhein-westfalen, germany";"36"
"277094";"spokane, washington, usa";"26"
"277096";"kingston, ontario, canada";"57"
"277102";"gloucester, england, united kingdom";NULL
"277107";"eugene, oregon, usa";"57"
"277109";"wheaton, illinois, usa";NULL
"277114";"jefferson, louisiana, usa";NULL
"277116";"w?rzburg, bayern, germany";"24"
"277123";"hummelstown, ,";"60"
"277124";", , canada";NULL
"277128";"n/a, st andrew`s, guernsey";"19"
"277129";"köln, nordrhein-westfalen, germany";"47"
"277134";"chillicothe, ohio, usa";"16"
"277135";"madison, wisconsin, usa";NULL
"277139";"indianapolis, indiana, usa";NULL
"277142";"los osos, ,";NULL
"277143";"prospect, connecticut, usa";"34"
"277149";"jena, thueringen, germany";"14"
"277155";"brisbane, queensland, australia";"30"
"277157";"garden grove, california, usa";"70"
"277159";"moose jaw, saskatchewan, canada";NULL
"277165";"zaragoza, aragon, spain";"36"
"277168";"palestine, texas, usa";"37"
"277170";"pasadena, california, usa";NULL
"277171";"tilton, new hampshire, usa";"54"
"277176";"albacete, albacete, spain";"27"
"277179";"charleston, south carolina, usa";"45"
"277180";"oklahoma city, oklahoma, usa";NULL
"277183";"mesa, arizona, costa rica";NULL
"277186";"loughborough, england, united kingdom";"40"
"277187";"st. louis, missouri, usa";"47"
"277188";"waterloo, ontario, canada";"42"
"277189";"amboy, minnesota, usa";"44"
"277195";"san francisco, california, usa";"54"
"277196";"saginaw, michigan, usa";NULL
"277197";"allendale, michigan, usa";NULL
"277203";"olympia, washington, usa";"8"
"277205";"toronto, ontario, canada";"25"
"277209";"cassville, missouri, usa";NULL
"277212";"framingham, massachusetts, usa";NULL
"277220";"seattle, washington, usa";NULL
"277221";"dublin, n/a, ireland";"43"
"277228";"merritt island, florida, usa";"46"
"277229";"littleton, colorado, usa";NULL
"277230";"efland, north carolina, usa";NULL
"277231";"carpinteria, california, usa";NULL
"277232";"louisville, kentucky, usa";NULL
"277235";"chicago, illinois, usa";"36"
"277237";"auburn, alabama, usa";"42"
"277240";"jenkins, missouri, usa";NULL
"277242";"boise, idaho, usa";NULL
"277243";"alpine, texas, usa";NULL
"277244";"des moines, iowa, usa";NULL
"277245";"vancouver, british columbia, canada";NULL
"277246";"skillman, new jersey, usa";NULL
"277249";"rome, lazio, italy";NULL
"277253";"langley, british columbia, canada";"24"
"277256";"raleigh, north carolina, usa";"65"
"277257";"san jose, california, usa";NULL
"277261";"oberschleissheim, bayern, germany";"24"
"277262";"brooklyn, new york, usa";NULL
"277265";"culpeper, virginia, usa";NULL
"277267";"napoli, campania, italy";"37"
"277268";"frankfurt, hessen, germany";"26"
"277269";"queen creek, arizona, usa";NULL
"277271";"dixon, illinois, usa";NULL
"277272";"porto, porto, portugal";"43"
"277274";"san francisco, california, usa";NULL
"277281";"ashland, oregon, usa";NULL
"277284";"stratford, ontario, canada";NULL
"277285";"kingston, ontario, canada";NULL
"277288";"glenburn, maine, usa";"62"
"277291";"red deer, alberta, canada";NULL
"277292";"bend, oregon, usa";NULL
"277293";"manchester, new york, usa";NULL
"277305";"tucson, arizona, usa";NULL
"277314";"st. louis, missouri, usa";"53"
"277315";"bloomingont, indiana, usa";"33"
"277317";"oslo, n/a, norway";"27"
"277330";"durham, north carolina, usa";"49"
"277334";"utrecht, utrecht, netherlands";NULL
"277338";"berlin, berlin, germany";NULL
"277339";"battle ground, washington, usa";"20"
"277340";"ann arbor, michigan, usa";NULL
"277341";"tussy, oklahoma, usa";"63"
"277343";"munich, bayern, germany";NULL
"277348";"lake charles, louisiana, usa";NULL
"277351";"berlin, berlin, germany";"44"
"277353";"kerby, oregon, usa";NULL
"277358";"rockwall, texas, usa";"18"
"277359";"myrtle beach, south carolina, usa";NULL
"277363";"norcross, georgia, usa";"34"
"277364";"st. louis, missouri, usa";NULL
"277367";"london, ontario, canada";"15"
"277369";"torino, piemonte, italy";"38"
"277371";"sydney, new south wales, australia";"57"
"277374";"tucson,az 85742, arizona, usa";NULL
"277375";"mönchengladbach, nordrhein-westfalen, germany";NULL
"277378";"vancouver, british columbia, canada";"33"
"277379";"paderborn, nordrhein-westfalen, germany";NULL
"277380";"roselle park, new jersey, usa";"26"
"277384";"mosman, new south wales, australia";NULL
"277388";"frankfurt, hessen, germany";NULL
"277389";"montréal, quebec, canada";NULL
"277392";"goiânia, goiás/goiânia/centro oeste, brazil";"46"
"277397";"albany, new york, usa";"67"
"277399";"burrum heads, queensland, australia";NULL
"277400";"arenzano genova, liguria, italy";"25"
"277402";"poquoson, virginia, usa";NULL
"277405";"bismarck, north dakota, usa";"10"
"277408";"paris, missouri, usa";NULL
"277411";"colorado springs, colorado, usa";"48"
"277413";"norfolk, virginia, usa";"56"
"277424";"satellite beach, florida, usa";NULL
"277425";"manchester, england, united kingdom";"39"
"277427";"gilbert, arizona, usa";"48"
"277432";"san leandro, california, usa";"16"
"277433";"l?neburg, niedersachsen, germany";"25"
"277434";"blairmore, alberta, canada";NULL
"277435";"cedarburg, wisconsin, usa";"50"
"277436";"stratford, iowa, usa";"14"
"277439";"turner, oregon, usa";"65"
"277444";"preston, connecticut, usa";NULL
"277453";"west allis, wisconsin, usa";NULL
"277457";"berlin, berlin, germany";NULL
"277461";"gainesville, florida, usa";NULL
"277462";"vancouver, british columbia, canada";NULL
"277466";"manchester, connecticut, usa";"50"
"277469";"philippi, west virginia, usa";NULL
"277470";"essex, n/a, united kingdom";"45"
"277471";"stuttgart, baden-wuerttemberg, germany";"23"
"277473";"dunbar, nebraska, usa";"43"
"277474";"rochester, new york, usa";"17"
"277478";"schiedam, zuid-holland, netherlands";"31"
"277479";"mauldin, south carolina, usa";NULL
"277486";"albuquerque, new mexico, usa";"23"
"277488";"barchon, liège, belgium";"20"
"277489";"rivas vaciamadrid, madrid, spain";"18"
"277502";"knoxville, tennessee, usa";NULL
"277506";"srq, florida, usa";NULL
"277508";"deventer, overijssel, netherlands";"43"
"277509";"baixa da banheira, setúbal, portugal";"34"
"277513";"christiansburg, virginia, usa";"50"
"277514";"munic, n/a, germany";NULL
"277516";"loudon, new hampshire, usa";NULL
"277517";"doylestown, pennsylvania, usa";NULL
"277518";"fairbanks, ,";NULL
"277519";"stockton, california, usa";"54"
"277523";"woodstock, virginia, usa";"62"
"277525";"crossfield, alberta, canada";NULL
"277526";"london, england, united kingdom";"33"
"277527";"oakland, california, usa";NULL
"277528";"redondo beach, california, usa";"48"
"277529";"st. thomas, virgin islands, usa";NULL
"277530";"winnetka, california, usa";"52"
"277532";"coquitlam, british columbia, canada";"73"
"277533";"aloha, oregon, usa";NULL
"277535";"clifton, illinois, usa";"32"
"277538";"mcgregor, ontario, canada";"67"
"277544";"shingletown, california, usa";NULL
"277547";"rheinfelden, aargau, switzerland";"37"
"277548";"raleigh, north carolina, usa";NULL
"277554";"oxford, michigan, usa";"24"
"277556";"redondo beach, california, usa";"42"
"277559";"lake george, new york, usa";"98"
"277560";"knoxville, tennessee, usa";NULL
"277562";"tonbridge, kent, united kingdom";"22"
"277563";"felton, california, usa";"66"
"277565";"wellington, n/a, new zealand";NULL
"277568";"hamburg, hamburg, germany";NULL
"277569";"los osos, california, usa";NULL
"277574";"palm beach, florida, usa";"56"
"277575";"st. peters, missouri, usa";"42"
"277579";"mt pritchard, new south wales, australia";"20"
"277585";"reading, berks, united kingdom";"43"
"277586";"haysville, kansas, usa";NULL
"277588";"vitoria, alava, spain";"21"
"277589";"sunnyvale, california, usa";NULL
"277590";"pengam, wales, united kingdom";"18"
"277594";"conway, arkansas, usa";"30"
"277595";"santa margarita, california, usa";NULL
"277596";"st. louis, missouri, usa";NULL
"277598";"cleves, ohio, usa";NULL
"277601";"east lansing, michigan, usa";NULL
"277605";"copenhagen s, sjælland, denmark";"30"
"277610";"chattanooga, tennessee, usa";NULL
"277619";"haddonfield, new jersey, usa";"25"
"277622";"va beach, virginia, usa";NULL
"277623";"alamosa, co, usa";"54"
"277627";"heidelberg, baden-wuerttemberg, germany";"32"
"277629";"pierre, south dakota, usa";"50"
"277632";"red deer, alberta, canada";NULL
"277633";"strongsville, ohio, usa";"46"
"277636";"tampa, florida, usa";NULL
"277638";"peterborough, england, united kingdom";"33"
"277639";"forsyth, montana, usa";"48"
"277641";"san francisco, california, usa";"50"
"277643";"deventer, n, netherlands";NULL
"277646";"washington, dc, dc, usa";"36"
"277647";"vista, california, usa";NULL
"277648";"goodlettsville, tennessee, usa";"27"
"277650";"burlington, vermont, usa";"34"
"277651";"toronto, ontario, canada";"38"
"277657";"beaufort, south carolina, usa";"50"
"277660";"choisy le roi, ile de france, france";"26"
"277662";"charleston, south carolina, usa";NULL
"277665";"korb, baden-wuerttemberg, germany";"20"
"277667";"busana, emilia romagna, italy";NULL
"277680";"grasse, alpes-maritimes, france";"35"
"277681";"le chesnay, ile de france, france";"24"
"277682";"bloomington, minnesota, usa";NULL
"277687";"hannover, niedersachsen, germany";"41"
"277688";"re, emilia romagna, italy";NULL
"277689";"tucson, arizona, usa";NULL
"277691";"red springs, north carolina, usa";"66"
"277696";"fort collins, colorado, usa";NULL
"277697";"san francisco, california, usa";"32"
"277698";"san francisco, california, usa";NULL
"277700";"new bern, north carolina, usa";NULL
"277701";"auckland, n/a, new zealand";"37"
"277705";"port angeles, washington, usa";"51"
"277706";"lancaster, pennsylvania, usa";NULL
"277710";"douglasville, georgia, usa";"56"
"277711";"mannheim, baden-wuerttemberg, germany";"34"
"277712";"roma, italy, italy";NULL
"277714";"kinston, north carolina, usa";"33"
"277716";"huntington beach, california, usa";NULL
"277720";"double oak, texas, usa";"63"
"277722";"arnold, california, usa";NULL
"277727";"m?nster, nordrhein-westfalen, germany";"23"
"277728";"toronto, ontario, canada";NULL
"277737";"west orange, new jersey, usa";"50"
"277740";"stockholm, stockholm, sweden";"23"
"277741";"derby, derbyshire, united kingdom";"28"
"277743";"dewitt, new york, usa";NULL
"277744";"springfield, missouri, usa";NULL
"277746";"valencia, california, usa";"41"
"277748";"rimini, \"n/a\", italy";NULL
"277752";"baton rouge, louisiana, usa";"18"
"277753";"evere, brussels,";"24"
"277756";"baton rouge, louisiana, usa";"17"
"277759";"baton rouge, louisiana, usa";"17"
"277761";"yarmouth, nova scotia, canada";NULL
"277764";"baton rouge, louisiana, usa";"18"
"277765";"gonzales, louisiana, usa";"18"
"277767";"kiel, schleswig-holstein, germany";NULL
"277768";"austin, texas, usa";"53"
"277769";"spokane, washington, usa";NULL
"277774";"plaquemine, louisiana, usa";"17"
"277775";"baton rouge, louisiana, usa";"17"
"277776";"baton rouge, louisiana, usa";"17"
"277777";"baton rouge, louisiana, usa";"17"
"277778";"baton rouge, louisiana, usa";"17"
"277779";"baton rouge, louisiana, usa";"17"
"277781";"baton rouge, louisiana, usa";"16"
"277782";"baton rouge, louisiana, usa";"17"
"277783";"baton rouge, louisiana, usa";"17"
"277784";"baton rouge, louisiana, usa";"17"
"277786";"langley, british columbia, canada";NULL
"277787";"baton rouge, louisiana, usa";"17"
"277788";"baton rouge, louisiana, usa";"17"
"277790";"baton rouge, louisiana, usa";"17"
"277791";"baton rouge, louisiana, usa";"17"
"277793";"baton rouge, louisiana, usa";"17"
"277794";"edmonton, alberta, canada";NULL
"277795";"zachary, louisiana, usa";"17"
"277797";"baton rouge, louisiana, usa";"17"
"277798";"baton rouge, louisiana, usa";"17"
"277799";"baton rouge, louisiana, usa";"17"
"277800";"baton rouge, louisiana, usa";"16"
"277801";"baton rouge, louisiana, usa";"17"
"277802";"baton rouge, louisiana, usa";"17"
"277803";"baton rouge, louisiana, usa";"17"
"277807";"fort dodge, iowa, usa";NULL
"277808";"baton rouge, louisiana, usa";"16"
"277809";"port allen, louisiana, usa";"16"
"277811";"baton rouge, louisiana, usa";"15"
"277812";"baton rouge, louisiana, usa";"16"
"277813";"baton rouge, louisiana, usa";"16"
"277814";"baton rouge, louisiana, usa";"16"
"277816";"baton rouge, louisiana, usa";"16"
"277817";"baton rouge, louisiana, usa";"16"
"277818";"baton rouge, louisiana, usa";"16"
"277819";"prairieville, louisiana, usa";"16"
"277820";"baton rouge, louisiana, usa";"16"
"277823";"baker, louisiana, usa";"15"
"277824";"baton rouge, louisiana, usa";"16"
"277825";"baton rouge, louisiana, usa";"16"
"277826";"baton rouge, louisiana, usa";"16"
"277827";"baton rouge, louisiana, usa";"17"
"277828";"baton rouge, louisiana, usa";"16"
"277830";"baton rouge, louisiana, usa";"16"
"277831";"baton rouge, louisiana, usa";"16"
"277832";"baton rouge, louisiana, usa";"16"
"277833";"baton rouge, louisiana, usa";"16"
"277834";"baton rouge, louisiana, usa";"17"
"277835";"baton rouge, louisiana, usa";"16"
"277837";"prairieville, louisiana, usa";"17"
"277838";"baton rouge, louisiana, usa";"15"
"277840";"baton rouge, louisiana, usa";"16"
"277841";"baton rouge, louisiana, usa";"16"
"277842";"baton rouge, louisiana, usa";"16"
"277843";"baton rouge, louisiana, usa";"16"
"277844";"baton rouge, louisiana, usa";"16"
"277845";"wellington, wellington, new zealand";NULL
"277847";"qualicum beach, british columbia, canada";"56"
"277853";"perth, western australia, australia";"33"
"277856";"aveiro, aveiro,";"22"
"277862";"monza, lombardia, italy";NULL
"277864";"hershey, pennsylvania, usa";NULL
"277867";"vitoria, louisiana, sudan";"29"
"277872";"venice, california, usa";"44"
"277873";"honolulu, hawaii, usa";NULL
"277877";"calgary, alberta, canada";NULL
"277879";"st. thomas, ontario, canada";"40"
"277882";"stuttgart, baden-wuerttemberg, germany";"36"
"277884";"london, england, united kingdom";"29"
"277888";"encinitas, california, usa";NULL
"277891";"virginia beach, virginia, usa";NULL
"277892";"loveland, colorado, usa";"52"
"277894";"lincoln, nebraska, usa";NULL
"277895";"san jose, california, usa";NULL
"277898";"rolesville, north carolina, usa";"34"
"277901";"bath, pennsylvania, usa";"40"
"277903";"greensboro, north carolina, usa";"35"
"277904";"calgary, alberta, canada";NULL
"277908";"new orleans, louisiana, usa";NULL
"277909";"phoenix, arizona, usa";"2"
"277911";"susquehanna, pennsylvania, usa";"51"
"277913";"cocolalla, idaho, usa";"52"
"277915";"san francisco, california, usa";NULL
"277918";"apex, north carolina, usa";NULL
"277919";"rancho palos verdes, california, usa";NULL
"277921";"bradenton, florida, usa";NULL
"277922";"st. louis, missouri, usa";"26"
"277923";"oakland, california, usa";NULL
"277928";"grand rapids, michigan, usa";"45"
"277929";"winnipeg, manitoba, canada";"34"
"277930";"otsego, michigan, usa";NULL
"277932";"attleboro, massachusetts, usa";NULL
"277934";"newport, kentucky, usa";NULL
"277937";"hemet, california, usa";"40"
"277938";"altoona, iowa, usa";"63"
"277941";"dublin, n/a, ireland";"30"
"277945";"webster groves, missouri, usa";NULL
"277946";"sandhurst, berkshire, united kingdom";NULL
"277947";"auckland, auckland, new zealand";"13"
"277953";"yakima, washington, usa";NULL
"277954";"philadelphia, pennsylvania, usa";"30"
"277958";"north royalton, ohio, usa";"60"
"277959";"st. joseph, michigan, usa";"28"
"277962";"victoria, british columbia, canada";NULL
"277964";"ofallon, missouri, usa";NULL
"277965";"chula vista, california, usa";NULL
"277969";"alexandria, virginia, usa";"55"
"277975";"everett, washington, usa";"64"
"277978";"portland, oregon, usa";NULL
"277982";"denver, colorado, usa";NULL
"277984";"hutchinson, minnesota, usa";NULL
"277987";"sunnyvale, california, usa";"56"
"277988";"charlottesville, virginia, usa";"44"
"277989";"walker, , usa";"39"
"277992";"mt lawley, western australia, australia";"26"
"277993";"auckland, auckland, new zealand";NULL
"277996";"tappen, british columbia, canada";"59"
"277997";"sunnyvale, callif, usa";NULL
